,_id,barcode,category,name,topBrand,brandCode,cpg.$ref,cpg.$id.$oid
239,588ba032e4b02187f85cdadc,511111401087,Condiments & Sauces,HP Sauce,0.0,HP,Cogs,559c2234e4b06aca36af13c6
240,5f493665be37ce52f8314fca,511111815891,Baking,test brand @1598633573683,,,Cogs,5f493665be37ce52f8314fc9
241,5dc0773ea60b873d6b0666ce,511111206262,Breakfast & Cereal,Drumstick™ Cereal,,DRUMSTICK CEREAL,Cogs,5332f5f3e4b03c9a25efd0ae
242,5da60649a60b87376833e34b,511111105602,Health & Wellness,ALEVE® D SINUS & COLD,,ALEVE D SINUS & COLD,Cogs,53e10d6368abd3c7065097cc
243,580dff84e4b0f32b2de2137f,511111601883,Dairy,Cheez Whiz,0.0,CHEEZ WHIZ,Cogs,559c2234e4b06aca36af13c6
244,5fcff305be37ce6d53dfc688,511111818021,Candy & Sweets,test brand @1607463685522,0.0,TEST BRANDCODE @1607463685522,Cogs,5332fa12e4b03c9a25efd1e7
245,5d66961cee7f2d201c7281cc,511111812449,Magazines,Test brand1,1.0,,Cogs,5c4f20b01b4181298aacffc1
246,57d957f2e4b0ac389136a2b4,511111502371,Frozen,Cool Whip,0.0,COOL WHIP,Cogs,559c2234e4b06aca36af13c6
247,5daf59751dda2c3e1416ae99,511111006022,Breakfast & Cereal,Trix™,,TRIX,Cogs,5332f5f3e4b03c9a25efd0ae
248,5da60859a60b87376833e352,511111405740,Health & Wellness,Flintstones™ Vitamins,0.0,FLINTSTONES,Cogs,5d9b4f591dda2c6225a284aa
249,5fb81935be37ce522e165cda,511111217695,Beer Wine Spirits,Absolut® Grapefruit,0.0,ABSOLUT® GRAPEFRUIT,Cogs,5fb6d381be37ce522e165cbd
250,5fb6d726be37ce522e165cc0,511111317432,Beer Wine Spirits,Altos®,0.0,ALTOS,Cogs,5fb6d381be37ce522e165cbd
251,5fb800f1be37ce522e165ccb,511111417545,Beer Wine Spirits,Del Maguey® Vida,0.0,DEL MAGUEY ,Cogs,5fb6d381be37ce522e165cbd
252,5fb80b63be37ce522e165cd1,511111917601,Beer Wine Spirits,Jameson® Black Barrel ,0.0,JAMESON® BLACK BARREL ,Cogs,5fb6d381be37ce522e165cbd
253,5fb808a1be37ce522e165ccf,511111817581,Beer Wine Spirits,Jameson® ,0.0,JAMESON,Cogs,5fb6d381be37ce522e165cbd
254,5fb7e62dbe37ce522e165cc3,511111217466,Beer Wine Spirits,Monkey 47®,0.0,MONKEY 47,Cogs,5fb6d381be37ce522e165cbd
255,5fb80d7cbe37ce522e165cd2,511111417613,Beer Wine Spirits,Malibu® Original,0.0,MALIBU,Cogs,5fb6d381be37ce522e165cbd
256,5fb7e962be37ce522e165cc6,511111417491,Beer Wine Spirits,Lillet®,0.0,LILLET,Cogs,5fb6d381be37ce522e165cbd
257,5d642de76d5f3b23d1bc7911,511111705161,Magazines,Traditional Home,,511111705161,Cogs,5d5d4fd16d5f3b23d1bc7905
258,57c0827de4b0718ff5fcb037,511111902461,Baby,Antarctica,1.0,AMP2,Cogs,5332f7a7e4b03c9a25efd134
259,5f3d6f44be37ce4ddbb1bb3d,511111815501,Baking,test brand @1597861700940,,TEST BRANDCODE @1597861700940,Cogs,5f3d6f44be37ce4ddbb1bb3a
260,5fa1c567be37ce402c4618f0,511111717195,Baking,test brand @1604437351567,0.0,TEST BRANDCODE @1604437351567,Cogs,5fa1c567be37ce402c4618ef
261,5332fa03e4b03c9a25efd1d5,511111603153,,Fruit Flavored Snacks,,,Cpgs,53e10d6368abd3c7065097cc
262,5a8c3577e4b07f0a2dac8945,511111404163,Snacks,Kelsen,0.0,KELSEN,Cogs,5a734034e4b0d58f376be874
263,5da60932a60b87376833e356,511111405818,Health & Wellness,ONE A DAY® KIDS AND TEENS,,511111405818,Cogs,53e10d6368abd3c7065097cc
264,5da606581dda2c3e1416ae85,511111605614,Health & Wellness,ALEVE® DIRECT THERAPY PAIN RELIEF DEVICES,,ALEVE DIRECT THERAPY PAIN RELIEF DEVICES,Cogs,53e10d6368abd3c7065097cc
265,5a5d1ba9e4b0db471c2d0422,511111600404,Beer Wine Spirits,Colorado Native,,COLORADO NATIVE,Cogs,5332f709e4b03c9a25efd0f1
266,585a9714e4b03e62d1ce0e92,511111801528,Beverages,SoBe,,SOBE,Cogs,5332f5fbe4b03c9a25efd0ba
267,57ebc026e4b0ac389136a338,511111502098,Dairy,Knudsen,0.0,KNUDSEN,Cogs,559c2234e4b06aca36af13c6
268,5da608a8a60b87376833e353,511111105763,Health & Wellness,MiraLAX® Laxatives,,511111105763,Cogs,53e10d6368abd3c7065097cc
269,5fcda47cbe37ce688e08b0c3,511111317920,Baking,test brand @1607312508610,0.0,,Cogs,5fcda47cbe37ce688e08b0c2
270,5d66dda06d5f3b6188d4f050,511111005421,Magazines,Pillsbury Magazine,,511111005421,Cogs,5d5d4fd16d5f3b23d1bc7905
271,585a9637e4b03e62d1ce0e77,511111501770,Breakfast & Cereal,Cap'n Crunch,1.0,CAP'N CRUNCH,Cogs,53e10d6368abd3c7065097cc
272,5332fa79e4b03c9a25efd226,511111602996,,Mello Yello,,,Cpgs,5332f5ebe4b03c9a25efd0a8
273,5fb82359be37ce522e165ce1,511111917762,Grocery,Mrs Baird's ,0.0,MRS BAIRD'S,Cogs,5fb6b608be37ce522e165cb9
274,592486bfe410d61fcea3d13f,511111500667,Personal Care,TRESEMME,0.0,TRESEMME,Cogs,5332f5f6e4b03c9a25efd0b4
275,552ecca1e4b02ff29f99b215,511111202721,,Top Care,,,Cpgs,5459429be4b0bfcb1e864082
276,5a5e3615e4b06ba572cf24ab,511111700029,Beverages,PURE LEAF Iced Tea Beverages,0.0,PURE LEAF Iced Tea Beverages,Cogs,5332f5fbe4b03c9a25efd0ba
277,5e5ff1f7ee7f2d0b35b2a18e,511111414049,Health & Wellness,ONE A DAY® KIDS,,ONE A DAY KIDS,Cogs,5d9b4f591dda2c6225a284aa
278,585a967fe4b03e62d1ce0e80,511111801689,Snacks,Lay's Kettle Cooked,1.0,,Cogs,5332f5fbe4b03c9a25efd0ba
279,5f513ea1be37ce21f1287c02,511111416500,Baking,test brand @1599159968998,,TEST BRANDCODE @1599159968998,Cogs,5f513ea0be37ce21f1287c01
280,5d66dd526d5f3b6188d4f04f,511111805410,Beverages,LIFEWTR,0.0,LIFEWTR,Cogs,5332f5fbe4b03c9a25efd0ba
281,5d6412f86d5f3b23d1bc7909,511111804994,Magazines,Eating Well Magazine,,511111804994,Cogs,5d5d4fd16d5f3b23d1bc7905
282,5332f608e4b03c9a25efd0c1,511111903901,,Sierra Mist,,,Cpgs,53e10d6368abd3c7065097cc
283,5c49d161f0276e7719673719,511111904731,Baby,SIMILAC,,SIMILAC,Cogs,59b96571e4b0bf7c7980588b
284,5da60843a60b87376833e351,511111205739,Health & Wellness,Coricidin® HBP,0.0,CORICIDIN HBP,Cogs,5d9b4f591dda2c6225a284aa
285,5f7ba648be37ce23081c528e,511111716921,Candy & Sweets,test brand @1601939016290,,TEST BRANDCODE @1601939016290,Cogs,5332fa12e4b03c9a25efd1e7
286,5a5d29fde4b0db471c2d0433,511111400110,Beauty & Personal Care,Badedas,,BADEDAS,Cogs,53e10d6368abd3c7065097cc
287,54594387e4b0bfcb1e864083,511111902744,,Shurfine,,,Cpgs,5459429be4b0bfcb1e864082
288,585a96d2e4b03e62d1ce0e89,511111001607,Beverages,Pepsi Diet,0.0,,Cogs,5332f5fbe4b03c9a25efd0ba
289,5332f9fee4b03c9a25efd1d0,511111803164,,Apple Jacks/Cinnamon Jacks,,,Cpgs,5332f5f2e4b03c9a25efd0aa
290,5332fa73e4b03c9a25efd21c,511111703051,,Diet Coke,,,Cpgs,5332f5ebe4b03c9a25efd0a8
291,5fa98944be37ce239d107103,511111617297,Baking,test brand @1604946244876,0.0,TEST BRANDCODE @1604946244876,Cogs,5fa98944be37ce239d1070ff
292,5332f7afe4b03c9a25efd13d,511111203483,,Shock Top,,,Cpgs,5332f7a7e4b03c9a25efd134
293,5d540e65a3a018514994f41f,511111404880,Frozen,Benihana Frozen Entrees,,BENIHANA,Cogs,559c2234e4b06aca36af13c6
294,5daf46261dda2c3e1416ae96,511111905967,Dairy,Mountain High™,,MOUNTAIN HIGH,Cogs,5332f5f3e4b03c9a25efd0ae
295,585a972de4b03e62d1ce0e96,511111001485,Snacks,Tostitos,,TOSTITOS,Cogs,5332f5fbe4b03c9a25efd0ba
296,5f9770bfbe37ce03d08a2d86,511111317081,Baking,test brand @1603760319788,,TEST BRANDCODE @1603760319788,Cogs,5f9770bfbe37ce03d08a2d83
297,580e015be4b0f32b2de21385,511111501824,Condiments & Sauces,Kraft BBQ Sauce,0.0,,Cogs,559c2234e4b06aca36af13c6
298,5f5900d4be37ce21f1287c11,511111516569,Baby,Gerber Baby Food,,GERBER BABY FOOD,Cogs,5f58fa84be37ce21f1287c0f
299,5a8c33f3e4b07f0a2dac8943,511111504139,Grocery,Pace,0.0,PACE,Cogs,5a734034e4b0d58f376be874
300,5ab1589ae4b0915382df7621,511111204435,Canned Goods & Soups,Campbell's Slow Kettle,0.0,CAMPBELLS SLOW KETTLE ,Cogs,5a734034e4b0d58f376be874
301,5afda22ee4b03bf01c2a2965,511111304494,Snacks,Archway,0.0,ARCHWAY,Cogs,5a734034e4b0d58f376be874
302,588b9ff4e4b02187f85cdadb,511111901099,Condiments & Sauces,Kraft Salad Dressing,0.0,,Cogs,559c2234e4b06aca36af13c6
303,5ec2dde7be37ce5234ec36bb,511111314653,Health & Wellness,Bayer® Aspirin,0.0,BAYER® ASPIRIN,Cogs,5d9b4f591dda2c6225a284aa
304,5ff78071be37ce6a424ca0e9,511111818977,Baking,test brand @1610055793449,0.0,TEST BRANDCODE @1610055793449,Cogs,5ff78071be37ce6a424ca0e7
305,5ff78071be37ce6a424ca0e8,511111318965,Baking,test brand @1610055793411,0.0,TEST BRANDCODE @1610055793411,Cogs,5ff78071be37ce6a424ca0e7
306,5ff78071be37ce6a424ca0ea,511111018988,Baking,test brand @1610055793500,0.0,TEST BRANDCODE @1610055793500,Cogs,5ff78071be37ce6a424ca0e7
307,5ff78072be37ce6a424ca0ec,511111719007,Candy & Sweets,test brand @1610055794196,0.0,TEST BRANDCODE @1610055794196,Cogs,5332fa12e4b03c9a25efd1e7
308,5ff78071be37ce6a424ca0eb,511111518990,Baking,test brand @1610055793537,0.0,TEST BRANDCODE @1610055793537,Cogs,5ff78071be37ce6a424ca0e7
309,5ff789c5be37ce786ba0f6a3,511111219019,Baking,test brand @1610058181548,0.0,TEST BRANDCODE @1610058181549,Cogs,5ff789c5be37ce786ba0f6a2
310,5ff77857be37ce58ce50083c,511111718918,Baking,test brand @1610053719944,0.0,TEST BRANDCODE @1610053719944,Cogs,5ff77857be37ce58ce500839
311,5ff77858be37ce58ce50083d,511111918929,Baking,test brand @1610053719998,0.0,TEST BRANDCODE @1610053719998,Cogs,5ff77857be37ce58ce500839
312,5ff78070be37ce6a424ca0e6,511111118954,Baking,test brand @1610055792794,0.0,,Cogs,5ff78070be37ce6a424ca0e5
313,5ff77857be37ce58ce50083b,511111218906,Baking,test brand @1610053719869,0.0,TEST BRANDCODE @1610053719869,Cogs,5ff77857be37ce58ce500839
314,5ff77859be37ce58ce500840,511111618942,Baking,test brand @1610053721248,0.0,,Cogs,5ff77859be37ce58ce50083f
315,5ff77859be37ce58ce50083e,511111418931,Candy & Sweets,test brand @1610053721033,0.0,TEST BRANDCODE @1610053721033,Cogs,5332fa12e4b03c9a25efd1e7
316,5bd200c690fa074576779a16,511111004639,Personal Care,Depend,0.0,DEPEND,Cogs,550b2565e4b001d5e9e4146f
317,5fdce9eabe37ce5fa8ba59db,511111318521,Candy & Sweets,test brand @1608313322283,0.0,TEST BRANDCODE @1608313322283,Cogs,5332fa12e4b03c9a25efd1e7
318,5fdce9e9be37ce5fa8ba59da,511111118510,Baking,test brand @1608313321374,0.0,TEST BRANDCODE @1608313321374,Cogs,5fdce9e9be37ce5fa8ba59d6
319,5fdce9e9be37ce5fa8ba59d7,511111518488,Baking,test brand @1608313321191,0.0,TEST BRANDCODE @1608313321191,Cogs,5fdce9e9be37ce5fa8ba59d6
320,5fdce9e9be37ce5fa8ba59d9,511111618508,Baking,test brand @1608313321301,0.0,TEST BRANDCODE @1608313321301,Cogs,5fdce9e9be37ce5fa8ba59d6
321,5fdce9e9be37ce5fa8ba59d8,511111018490,Baking,test brand @1608313321222,0.0,TEST BRANDCODE @1608313321222,Cogs,5fdce9e9be37ce5fa8ba59d6
322,5daf35a8a60b87376833e35d,511111005933,Snacks,Nature Valley™,,NATURE VALLEY,Cogs,5332f5f3e4b03c9a25efd0ae
323,5f4936ddbe37ce52f8314fdd,511111215981,Baking,test brand @1598633693767,,TEST BRANDCODE @1598633693767,Cogs,5f4936ddbe37ce52f8314fda
324,5f4936ddbe37ce52f8314fde,511111715993,Baking,test brand @1598633693791,,TEST BRANDCODE @1598633693791,Cogs,5f4936ddbe37ce52f8314fda
325,5fb6b82dbe37ce522e165cbc,511111117407,Bread & Bakery,Anzio ,0.0,ANZIO,Cogs,5fb6b608be37ce522e165cb9
326,5d641306a3a018514994f427,511111705000,Magazines,Family Circle,,511111705000,Cogs,5d5d4fd16d5f3b23d1bc7905
327,55b630f5e4b0d8e685c14222,511111002598,,Diet Rite,,,Cogs,55b62995e4b0d8e685c14213
328,5db780a6a60b87376833e369,511111806172,Dairy,Hershey's Whipped Topping,,HERSHEY'S WHIPPED TOPPING,Cogs,559c2234e4b06aca36af13c6
329,5f4936ddbe37ce52f8314fdb,511111515968,Baking,test brand @1598633693720,,TEST BRANDCODE @1598633693720,Cogs,5f4936ddbe37ce52f8314fda
330,5332f5f2e4b03c9a25efd0a9,511111804048,,Eggo,,,Cpgs,5332f5f2e4b03c9a25efd0aa
331,5fb2852cbe37ce522e165cb2,511111617341,Baking,test brand @1605535020671,0.0,TEST BRANDCODE @1605535020671,Cogs,5fb2852cbe37ce522e165cae
332,592486bee410d61fcea3d12e,511111200802,Dairy,IMPERIAL,,IMPERIAL,Cogs,53e10d6368abd3c7065097cc
333,57c082a6e4b0718ff5fcb03b,511111502425,,Modelo Especial,,,Cpgs,5332f7a7e4b03c9a25efd134
334,5da606ae1dda2c3e1416ae86,511111305637,Health & Wellness,ALEVE® PM NIGHT TIME,,ALEVE PM NIGHT TIME,Cogs,53e10d6368abd3c7065097cc
335,5f99f71bbe37ce13da9eade7,511111117124,Baking,test brand @1603925787294,,TEST BRANDCODE @1603925787294,Cogs,5f99f71bbe37ce13da9eade6
336,5a8c5e74e4b07f0a2dac8947,511111904229,Personal Care,ApotheCARE Essentials,0.0,APOTHECARE ESSENTIALS,Cogs,5332f5f6e4b03c9a25efd0b4
337,57e5817ae4b0ac389136a30c,511111902256,Beer Wine Spirits,Henry's Hard Soda,0.0,HENRY WEINHARD'S,Cpgs,5332f709e4b03c9a25efd0f1
338,5ab15392e4b0915382df761d,511111204367,Canned Goods & Soups,Campbell's Chunky,0.0,CAMPBELLS CHUNKY ,Cogs,5a734034e4b0d58f376be874
339,5e5ff265ee7f2d0b35b2a18f,511111914051,Health & Wellness,ONE A DAY® WOMENS,,ONE A DAY® WOMENS,Cogs,53e10d6368abd3c7065097cc
340,5f16f536be37ce2b30061e25,511111415060,Baking,test brand @1595340085980,,TEST BRANDCODE @1595340085980,Cogs,5f16f535be37ce2b30061e24
341,5332fb83e4b03c9a25efd24a,511111502869,,Town House,,,Cpgs,5332f5f2e4b03c9a25efd0aa
342,5ef38672be37ce02da95b72f,511111515036,Outdoor,Kingsford Charcoal,,KINGSFORD,Cogs,5eebc5412455c97a877ef382
343,5daf6baaa60b87376833e364,511111206101,Dairy,Yoplait® Go-GURT®,,YOPLAIT GO-GURT,Cogs,5332f5f3e4b03c9a25efd0ae
344,5a4d1f06e4b0d5c3fd86b678,511111700531,Snacks,FRITO-LAY,1.0,FRITO-LAY,Cogs,5332f5fbe4b03c9a25efd0ba
345,57ebc003e4b0ac389136a333,511111502142,Condiments & Sauces,Grey Poupon,0.0,GREY POUPON,Cogs,559c2234e4b06aca36af13c6
346,5f441280be37ce5dbe9b7c80,511111915799,Baking,test brand @1598296704763,,TEST BRANDCODE @1598296704763,Cogs,5f441280be37ce5dbe9b7c7d
347,5ec2dda8be37ce5234ec36ba,511111814641,Health & Wellness,Berroca®,,BERROCA®,Cogs,5d9b4f591dda2c6225a284aa
348,58861c7f4e8d0d20bc42c4f9,511111301301,Beverages,Propel,0.0,PROPEL,Cogs,5332f5fbe4b03c9a25efd0ba
349,58b59a68e4b0857c2ddb7257,511111700975,Beer Wine Spirits,Milwaukee's Best Ice,0.0,MILWAUKEE'S BEST,Cogs,5332f709e4b03c9a25efd0f1
350,5332f753e4b03c9a25efd10f,511111703778,,NOS,,,Cpgs,5332f5ebe4b03c9a25efd0a8
351,5a4d250ce4b0d5c3fd86b67b,511111400486,Snacks,SPITZ,,SPITZ,Cogs,5332f5fbe4b03c9a25efd0ba
352,5d9d0270a60b87376833e347,511111405535,Snacks,IMAGINE,,IMAGINE,Cogs,5332f5fbe4b03c9a25efd0ba
353,5d658fd1a3a018514994f431,511111905196,,BETTER HOMES AND GARDENS Special Edition Magazine - Food ,,,Cogs,53e10d6368abd3c7065097cc
354,5f358338be37ce443bf9d55c,511111215332,Candy & Sweets,test brand @1597342520969,,TEST BRANDCODE @1597342520969,Cogs,5332fa12e4b03c9a25efd1e7
355,58b599fee4b0857c2ddb7256,511111900986,Beer Wine Spirits,Steel Reserve Alloy Series,0.0,,Cogs,5332f709e4b03c9a25efd0f1
356,5a5d278de4b0db471c2d042f,511111800156,Beer Wine Spirits,Tusk & Grain,,TUSK & GRAIN,Cogs,5332f709e4b03c9a25efd0f1
357,5332f7eee4b03c9a25efd15e,511111103370,Beer Wine Spirits,Redd's Apple Ale,0.0,REDD'S ALE,Cogs,5332f709e4b03c9a25efd0f1
358,5afda18ee4b0c11cfecd49f5,511111104469,Snacks,Lance,0.0,LANCE,Cogs,5a734034e4b0d58f376be874
359,5a8c363ce4b0ccf165fac9e7,511111104186,Grocery,Pacific Foods,0.0,PACIFIC FOODS,Cogs,5a734034e4b0d58f376be874
360,5dd557081dda2c1971449a7a,511111606376,Dairy,Yoplait® Dunkers,,YOPLAIT DUNKERS,Cogs,5332f5f3e4b03c9a25efd0ae
361,5332f774e4b03c9a25efd126,511111603641,,Fiber One,,,Cpgs,5332f5f3e4b03c9a25efd0ae
362,5f4802bdbe37ce0c8303373f,511111415855,Baking,test brand @1598554813705,,TEST BRANDCODE @1598554813705,Cogs,5f4802bdbe37ce0c8303373c
363,5a021703e4b00efe02b02a58,511111800590,Canned Goods & Soups,LIPTON Soup,0.0,LIPTON Soup,Cogs,5332f5f6e4b03c9a25efd0b4
364,5dc2da1fa60b873d6b0666d3,511111406341,Breakfast & Cereal,Minions™ Cereal,,MINIONS CEREAL,Cogs,53e10d6368abd3c7065097cc
365,5d2f69a6a3a01810a2174aec,511111504856,Household,LOVE HOME AND PLANET,,LOVE HOME AND PLANET,Cogs,5332f5f6e4b03c9a25efd0b4
366,5f208dafbe37ce7958c59522,511111015185,Baking,test brand @1595968943012,,TEST BRANDCODE @1595968943012,Cogs,5f208daebe37ce7958c59520
367,5f2336cfbe37ce7958c5952c,511111715276,Health & Wellness,OneTouch®,,ONETOUCH,Cogs,5f036ccc2455c947fde9362f
368,5f3e9172be37ce5a0e01b953,511111015536,Baking,test brand @1597935986247,,TEST BRANDCODE @1597935986248,Cogs,5f3e9172be37ce5a0e01b952
369,55a41b88e4b0d0a65b3692f0,511111902690,Dairy,Kraft,0.0,KRAFT,Cogs,559c2234e4b06aca36af13c6
370,5daf70071dda2c3e1416ae9e,511111906124,Breakfast & Cereal,Basic 4™,,BASIC 4,Cogs,5332f5f3e4b03c9a25efd0ae
371,5a8c31bfe4b0ccf165fac9e4,511111804116,Canned Goods & Soups,Wolfgang Puck,0.0,WOLFGANG PUCK,Cogs,5a734034e4b0d58f376be874
372,5f7760f0be37ce1d26d7b7a5,511111516842,Baking,test brand @1601659120828,,TEST BRANDCODE @1601659120828,Cogs,5f7760f0be37ce1d26d7b7a2
373,5f99f71bbe37ce13da9eadea,511111317159,Baking,test brand @1603925787441,,TEST BRANDCODE @1603925787441,Cogs,5f99f71bbe37ce13da9eade6
374,5a8c378ce4b07f0a2dac8946,511111704218,Breakfast & Cereal,The Soulfull Project,,THE SOULFUL PROJECT,Cogs,53e10d6368abd3c7065097cc
375,5f493682be37ce52f8314fd0,511111815945,Candy & Sweets,test brand @1598633602924,,TEST BRANDCODE @1598633602924,Cogs,5332fa12e4b03c9a25efd1e7
376,580dff97e4b0f32b2de21381,511111901860,Baking,Dream Whip,0.0,DREAM WHIP,Cogs,559c2234e4b06aca36af13c6
377,5f38578fbe37ce5178517ad7,511111815457,Baking,test brand @1597527951461,,TEST BRANDCODE @1597527951461,Cogs,5f38578fbe37ce5178517ad3
378,5fd2a0bfbe37ce49eb72c0f0,511111718123,Baking,test brand @1607639231623,0.0,TEST BRANDCODE @1607639231623,Cogs,5fd2a0bfbe37ce49eb72c0ef
379,5332fa6be4b03c9a25efd217,511111903062,,Brew Pub,,,Cpgs,5332fa12e4b03c9a25efd1e7
380,5a8f64c6e4b0a2e2844f5695,511111104254,Snacks,Kjeldsen,0.0,KJELDSEN,Cogs,5a734034e4b0d58f376be874
381,5f493dabbe37ce64d0ae36bd,511111316046,Baking,test brand @1598635435896,,TEST BRANDCODE @1598635435896,Cogs,5f493dabbe37ce64d0ae36ba
382,57ebc134e4b0ac389136a33d,511111602040,Dairy,Kraft Cheese,0.0,,Cogs,559c2234e4b06aca36af13c6
383,5f5bc4f1be37ce17125ac0ea,511111316602,Baking,test brand @1599849713772,,TEST BRANDCODE @1599849713773,Cogs,5f5bc4f1be37ce17125ac0e8
384,5fd29591be37ce38bbbefb2a,511111418092,Candy & Sweets,test brand @1607636369405,0.0,TEST BRANDCODE @1607636369405,Cogs,5332fa12e4b03c9a25efd1e7
385,5f77274bbe37ce6b592e90bc,511111916727,Baking,test brand @1601644363827,,TEST BRANDCODE @1601644363827,Cogs,5f77274bbe37ce6b592e90b9
386,5a8c35dde4b0ccf165fac9e6,511111904175,Grocery,Pepperidge Farm,0.0,PEPPERIDGE FARM,Cogs,5a734034e4b0d58f376be874
387,5332f760e4b03c9a25efd11a,511111803720,,Honest Tea,,,Cpgs,5332f5ebe4b03c9a25efd0a8
388,5f4802d2be37ce0c83033743,511111315889,Baking,test brand @1598554834882,,,Cogs,5f4802d2be37ce0c83033742
389,60074277be37ce360be639ff,511111919803,Baking,test brand @1611088503689,0.0,TEST BRANDCODE @1611088503689,Cogs,60074277be37ce360be639fe
390,5332f9f0e4b03c9a25efd1c3,511111203278,Snacks,Pringles,,,Cpgs,5332f5f2e4b03c9a25efd0aa
391,5fb2852cbe37ce522e165cb0,511111917328,Baking,test brand @1605535020580,0.0,TEST BRANDCODE @1605535020580,Cogs,5fb2852cbe37ce522e165cae
392,58861c7e4e8d0d20bc42c4e3,511111601395,Beer Wine Spirits,Miller High Life,0.0,MILLER HIGH LIFE,Cogs,5332f709e4b03c9a25efd0f1
393,585b0b23e4b03e62d1ce0e99,511111101451,Breakfast & Cereal,Quaker,0.0,QUAKER,Cogs,53e10d6368abd3c7065097cc
394,5332f7ffe4b03c9a25efd16a,511111703334,,All Natural,,,Cpgs,5332f7ffe4b03c9a25efd16b
395,5da608291dda2c3e1416ae8b,511111705727,Health & Wellness,Claritin® KIDS,,511111705727,Cogs,53e10d6368abd3c7065097cc
396,57d848efe4b0ac389136a2aa,511111302414,Dairy,Athenos,0.0,ATHENOS,Cogs,559c2234e4b06aca36af13c6
397,5f513ea1be37ce21f1287c03,511111916512,Baking,test brand @1599159969028,,TEST BRANDCODE @1599159969028,Cogs,5f513ea0be37ce21f1287c01
398,5f35a0babe37ce6853cff201,511111815389,Baking,test brand @1597350074404,,TEST BRANDCODE @1597350074404,Cogs,5f35a0babe37ce6853cff1fd
399,5a5d2c1fe4b06ba572cf24a8,511111100065,Beauty & Personal Care,Sedal,,SEDAL,Cogs,53e10d6368abd3c7065097cc
400,5d603537a3a018514994f424,511111404958,Snacks,Red Rock Deli Chips,0.0,RED ROCK DELI,Cogs,5332f5fbe4b03c9a25efd0ba
401,5da607a9a60b87376833e34f,511111905684,Health & Wellness,ALKA SELTZER PLUS® SINUS CAP/ GEL/ TAB,,ALKA SELTZER PLUS SINUS CAP/ GEL/ TAB,Cogs,53e10d6368abd3c7065097cc
402,5f493682be37ce52f8314fcd,511111915911,Baking,test brand @1598633602253,,TEST BRANDCODE @1598633602253,Cogs,5f493682be37ce52f8314fcb
403,585a970ee4b03e62d1ce0e91,511111301530,Snacks,Smartfood,,SMARTFOOD,Cogs,5332f5fbe4b03c9a25efd0ba
404,5f403231be37ce5f78d9ed18,511111515685,Baking,test brand @1598042673532,,TEST BRANDCODE @1598042673532,Cogs,5f403231be37ce5f78d9ed14
405,5f7ba932be37ce2f290fb252,511111916956,Baking,test brand @1601939762881,,TEST BRANDCODE @1601939762881,Cogs,5f7ba932be37ce2f290fb251
406,58863e1ee4b02187f85cdace,511111101222,Deli,Oscar Mayer,0.0,OSCAR MAYER,Cogs,559c2234e4b06aca36af13c6
407,5a5d234be4b06ba572cf249f,511111400271,Beer Wine Spirits,Lech,,LECH PREMIUM,Cogs,5332f709e4b03c9a25efd0f1
408,5d642d946d5f3b23d1bc7910,511111805137,Magazines,Real Simple,,511111805137,Cogs,5d5d4fd16d5f3b23d1bc7905
409,5fb8292abe37ce522e165ce3,511111617785,Grocery,Heiners,0.0,HEINERS,Cogs,5fb6b608be37ce522e165cb9
410,5d6419346d5f3b23d1bc790e,511111005094,Magazines,Parents,,PARENTS,Cogs,5d5d4fd16d5f3b23d1bc7905
411,5332fa0ae4b03c9a25efd1dd,511111203117,,Smart Start,,,Cpgs,5332f5f2e4b03c9a25efd0aa
412,5ccb2ece166eb31bbbadccbe,511111504788,Condiments & Sauces,The Pioneer Woman,,PIONEER WOMAN,Cogs,559c2234e4b06aca36af13c6
413,60074278be37ce360be63a03,511111319849,Candy & Sweets,test brand @1611088504474,0.0,TEST BRANDCODE @1611088504474,Cogs,5332fa12e4b03c9a25efd1e7
414,5d6419746d5f3b23d1bc790f,511111605102,Magazines,People en Espanol,,511111605102,Cogs,5d5d4fd16d5f3b23d1bc7905
415,5a5d1fbfe4b0db471c2d0428,511111100294,Beer Wine Spirits,Hop Valley,,HOP VALLEY,Cogs,5332f709e4b03c9a25efd0f1
416,5f3d6f44be37ce4ddbb1bb3c,511111215493,Baking,test brand @1597861700914,,TEST BRANDCODE @1597861700914,Cogs,5f3d6f44be37ce4ddbb1bb3a
417,580dffade4b0f32b2de21384,511111001836,Beverages,Yuban Coffee,0.0,YUBAN,Cogs,559c2234e4b06aca36af13c6
418,5d6423ffa3a018514994f42c,511111105114,Magazines,People Magazine,,511111105114,Cogs,5d5d4fd16d5f3b23d1bc7905
419,5f9770bfbe37ce03d08a2d84,511111617068,Baking,test brand @1603760319682,,TEST BRANDCODE @1603760319682,Cogs,5f9770bfbe37ce03d08a2d83
420,5f4a7a5dbe37ce2d95e65ca3,511111516286,Baking,test brand @1598716509394,,TEST BRANDCODE @1598716509394,Cogs,5f4a7a5bbe37ce2d95e65c9f
421,5f35834dbe37ce443bf9d565,511111415343,Baking,test brand @1597342541226,,,Cogs,5f35834dbe37ce443bf9d564
422,592486bfe410d61fcea3d13d,511111000679,Personal Care,TIGI,0.0,TIGI,Cogs,5332f5f6e4b03c9a25efd0b4
423,5daf3365a60b87376833e35b,511111805908,Breakfast & Cereal,Autumn's Gold™,,AUTUMN'S GOLD,Cogs,5332f5f3e4b03c9a25efd0ae
